Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2019-220671,7/5/2017,7/6/2017,First Class,ID-70925,Home Office,United States,Houston,California,South,Furniture,Accessories,637.21,1,0.2,62
CA-2016-358281,2/10/2019,2/16/2019,Second Class,ID-49926,Home Office,United States,Houston,Florida,West,Technology,Tables,211.42,3,0.2,19.65
CA-2017-920011,5/17/2017,5/22/2017,Same Day,ID-82764,Corporate,United States,New York,California,South,Technology,Binders,656.53,3,0,-49.85
CA-2019-386578,5/9/2019,5/12/2019,Same Day,ID-56061,Home Office,United States,Los Angeles,Illinois,Central,Furniture,Phones,741.79,10,0,15.03
CA-2019-832356,9/8/2016,9/15/2016,Second Class,ID-82938,Corporate,United States,Houston,Texas,Central,Technology,Binders,638.82,8,0.2,-0.83
CA-2018-458224,3/7/2017,3/11/2017,First Class,ID-12080,Home Office,United States,Los Angeles,California,South,Furniture,Chairs,675.98,7,0.3,97
CA-2016-925549,8/22/2019,8/28/2019,Standard Class,ID-80601,Consumer,United States,Houston,California,Central,Office Supplies,Tables,364.39,3,0,-18.25
CA-2018-302365,6/29/2018,6/30/2018,Second Class,ID-12592,Corporate,United States,Chicago,Texas,West,Technology,Binders,810.33,4,0.1,212.99
CA-2018-138583,7/28/2017,8/1/2017,Second Class,ID-10935,Consumer,United States,Houston,California,Central,Technology,Tables,499.07,9,0.1,73.63
CA-2017-168535,4/19/2019,4/21/2019,Standard Class,ID-26702,Corporate,United States,Phoenix,Texas,Central,Furniture,Chairs,992.03,9,0.2,136.72
CA-2019-102049,5/24/2018,5/30/2018,Standard Class,ID-52336,Corporate,United States,Houston,New York,West,Technology,Tables,471.92,6,0,119.64
CA-2017-149246,7/23/2017,7/27/2017,Same Day,ID-51450,Consumer,United States,Houston,Texas,Central,Furniture,Tables,809.6,4,0.3,160.44
CA-2017-306440,12/2/2016,12/5/2016,First Class,ID-18237,Home Office,United States,New York,California,South,Office Supplies,Chairs,596.61,6,0.2,-0.54
CA-2019-349937,11/28/2017,12/5/2017,Standard Class,ID-53724,Home Office,United States,Los Angeles,California,South,Furniture,Accessories,583.15,2,0,155.52
CA-2019-428497,11/21/2019,11/22/2019,Second Class,ID-18126,Corporate,United States,New York,New York,South,Furniture,Chairs,680.79,9,0,12.23
CA-2019-521195,7/15/2016,7/20/2016,Same Day,ID-40554,Home Office,United States,Phoenix,California,South,Office Supplies,Accessories,797.21,10,0,28.58
CA-2016-576133,11/25/2018,11/28/2018,Second Class,ID-24156,Consumer,United States,New York,Illinois,West,Technology,Phones,905.33,3,0.2,30.53
CA-2019-859822,6/25/2019,6/29/2019,Second Class,ID-41870,Consumer,United States,New York,California,East,Office Supplies,Tables,441.49,6,0.2,47.14
CA-2017-254569,8/19/2018,8/22/2018,First Class,ID-48150,Corporate,United States,New York,Illinois,East,Furniture,Phones,512.04,9,0,35.24
CA-2017-310105,8/4/2019,8/6/2019,Standard Class,ID-54767,Consumer,United States,Houston,Florida,Central,Technology,Tables,963.43,10,0.2,52.01
CA-2017-209940,7/19/2018,7/26/2018,Standard Class,ID-75002,Consumer,United States,New York,Texas,East,Office Supplies,Tables,221.01,8,0.2,39.41
CA-2019-315289,3/30/2018,4/1/2018,Standard Class,ID-57555,Consumer,United States,New York,New York,West,Technology,Chairs,150.98,8,0.1,20.73
CA-2018-146037,3/1/2016,3/3/2016,Second Class,ID-47237,Consumer,United States,Los Angeles,New York,East,Office Supplies,Tables,253.5,4,0,-7.5
CA-2018-206105,2/12/2016,2/19/2016,Second Class,ID-59666,Home Office,United States,New York,New York,East,Office Supplies,Accessories,247.75,6,0.1,61.64
CA-2019-845476,5/13/2016,5/14/2016,Second Class,ID-27143,Consumer,United States,Los Angeles,Illinois,South,Technology,Binders,324.77,7,0.1,78.45
CA-2017-995940,1/1/2019,1/4/2019,Second Class,ID-52949,Consumer,United States,New York,New York,East,Technology,Tables,886.98,4,0,189.69
CA-2016-275566,11/7/2018,11/11/2018,First Class,ID-75350,Home Office,United States,Houston,Texas,Central,Technology,Binders,530.22,8,0.3,33.22
CA-2019-769102,4/10/2019,4/16/2019,Standard Class,ID-37158,Consumer,United States,Los Angeles,Florida,East,Office Supplies,Phones,312.94,7,0.1,77.23
CA-2018-366893,2/1/2019,2/2/2019,Second Class,ID-21013,Corporate,United States,Houston,Illinois,Central,Furniture,Tables,50.73,9,0.2,2.86
CA-2019-553515,4/17/2018,4/20/2018,Same Day,ID-51552,Corporate,United States,Houston,California,East,Office Supplies,Phones,272.97,2,0.2,56.91
CA-2018-983533,10/24/2018,10/29/2018,Standard Class,ID-46231,Consumer,United States,New York,California,West,Office Supplies,Chairs,550.57,6,0.1,84.26
CA-2018-417420,10/31/2019,11/7/2019,First Class,ID-34987,Home Office,United States,Phoenix,Texas,Central,Furniture,Binders,289.03,6,0.3,56.31
CA-2016-594932,9/1/2019,9/6/2019,Second Class,ID-62101,Consumer,United States,Los Angeles,Texas,South,Furniture,Tables,591.13,9,0.3,78.21
CA-2019-457207,6/24/2016,6/27/2016,Second Class,ID-66202,Home Office,United States,Houston,Texas,South,Office Supplies,Tables,39.8,3,0.1,0.8
CA-2016-624078,9/11/2019,9/18/2019,First Class,ID-54541,Consumer,United States,Houston,Florida,South,Technology,Tables,306.64,10,0,38.95
CA-2016-245893,11/10/2016,11/13/2016,Same Day,ID-59980,Consumer,United States,Houston,California,South,Furniture,Accessories,117.55,10,0.3,12.8
CA-2018-197770,12/17/2016,12/18/2016,Second Class,ID-14202,Home Office,United States,Phoenix,Florida,West,Furniture,Phones,78.8,7,0.2,-1.11
CA-2018-791609,12/9/2018,12/10/2018,Same Day,ID-17530,Corporate,United States,Phoenix,California,East,Office Supplies,Accessories,397.19,2,0.1,40.96
CA-2019-879241,5/20/2016,5/24/2016,Second Class,ID-27030,Consumer,United States,Chicago,Florida,South,Furniture,Tables,579.34,5,0.1,52.66
CA-2019-388820,2/17/2017,2/18/2017,Second Class,ID-68422,Consumer,United States,Houston,Illinois,East,Technology,Binders,911.2,8,0.3,54.27
CA-2016-873105,7/5/2016,7/8/2016,Same Day,ID-55453,Home Office,United States,Chicago,Florida,East,Office Supplies,Phones,187.78,10,0.3,10.93
CA-2017-832453,3/10/2019,3/11/2019,Same Day,ID-15723,Consumer,United States,Los Angeles,New York,Central,Technology,Chairs,701.06,4,0.3,31.66
CA-2016-486643,6/5/2016,6/12/2016,Standard Class,ID-76112,Corporate,United States,Houston,Florida,East,Office Supplies,Phones,511,8,0,-36.14
CA-2019-499670,12/4/2017,12/10/2017,Same Day,ID-35480,Corporate,United States,New York,California,Central,Furniture,Phones,333.84,8,0.3,19.76
CA-2016-675069,9/7/2019,9/9/2019,Same Day,ID-28383,Corporate,United States,Chicago,Texas,East,Furniture,Tables,109.51,5,0,12.47
CA-2019-276636,6/7/2016,6/13/2016,Standard Class,ID-98785,Corporate,United States,Los Angeles,Florida,Central,Furniture,Phones,717.27,9,0.1,49.59
CA-2016-977135,7/24/2019,7/31/2019,Standard Class,ID-61199,Home Office,United States,Chicago,Florida,West,Technology,Chairs,58.18,7,0.1,14.22
CA-2018-350127,2/13/2017,2/14/2017,Standard Class,ID-65270,Consumer,United States,New York,New York,East,Technology,Chairs,228.36,2,0.1,38.97
CA-2016-535872,11/15/2018,11/16/2018,First Class,ID-52294,Home Office,United States,Los Angeles,Illinois,East,Technology,Accessories,939.53,2,0.1,-12.25
CA-2018-439075,12/21/2016,12/22/2016,Same Day,ID-95720,Corporate,United States,New York,Florida,East,Office Supplies,Phones,75.36,5,0.2,-4.97
CA-2017-531066,9/9/2017,9/16/2017,Same Day,ID-23344,Home Office,United States,Phoenix,Illinois,East,Office Supplies,Chairs,603.87,7,0.1,17.84
CA-2018-992919,9/26/2019,9/30/2019,Standard Class,ID-53922,Consumer,United States,Phoenix,Illinois,South,Office Supplies,Tables,644.19,4,0,-4.48
CA-2016-423851,4/29/2017,5/5/2017,Same Day,ID-41922,Home Office,United States,New York,California,East,Office Supplies,Accessories,303.65,3,0.3,-3.88
CA-2016-349628,5/9/2019,5/13/2019,First Class,ID-27598,Corporate,United States,Chicago,California,South,Technology,Binders,753.05,4,0.2,22.35
CA-2017-665509,4/20/2016,4/26/2016,Second Class,ID-39156,Home Office,United States,Houston,Illinois,Central,Furniture,Accessories,633.48,2,0.3,-31.93
CA-2017-154638,7/23/2019,7/25/2019,Second Class,ID-26457,Consumer,United States,Los Angeles,Illinois,East,Furniture,Tables,87.38,8,0.2,-2.4
CA-2017-356822,5/18/2018,5/20/2018,Second Class,ID-49728,Corporate,United States,Phoenix,Florida,East,Office Supplies,Accessories,89.22,6,0.3,3.19
CA-2019-562816,5/15/2018,5/20/2018,Same Day,ID-30431,Corporate,United States,New York,Florida,South,Furniture,Binders,599.23,3,0.1,1.57
CA-2019-420704,7/17/2018,7/20/2018,Same Day,ID-83681,Home Office,United States,Houston,California,Central,Furniture,Accessories,203.76,4,0,-19.33
CA-2018-615326,4/8/2018,4/12/2018,Same Day,ID-58908,Corporate,United States,Houston,New York,West,Office Supplies,Chairs,992.55,2,0.3,189.57
CA-2017-303663,6/12/2018,6/15/2018,First Class,ID-76795,Home Office,United States,Houston,New York,West,Technology,Accessories,927.25,4,0.1,76.02
CA-2018-761601,12/18/2019,12/24/2019,Standard Class,ID-97251,Home Office,United States,Los Angeles,New York,South,Technology,Phones,261.75,10,0.1,-22.39
CA-2016-775699,12/28/2019,1/1/2020,Same Day,ID-86829,Consumer,United States,Phoenix,Texas,South,Furniture,Accessories,260.34,5,0.3,24.5
CA-2019-889013,7/1/2016,7/2/2016,First Class,ID-28705,Corporate,United States,Los Angeles,Florida,Central,Furniture,Phones,818.23,1,0,-58.96
CA-2019-650462,5/3/2018,5/9/2018,First Class,ID-66485,Consumer,United States,Los Angeles,New York,East,Technology,Phones,206.04,3,0,16.54
CA-2017-294655,2/15/2017,2/16/2017,Second Class,ID-35150,Corporate,United States,Houston,Florida,West,Technology,Phones,89.01,2,0.3,-3.12
CA-2016-458772,3/1/2016,3/6/2016,Second Class,ID-72638,Corporate,United States,New York,California,West,Office Supplies,Chairs,668.67,1,0,-10.41
CA-2016-493914,5/19/2019,5/24/2019,First Class,ID-73691,Corporate,United States,Chicago,Illinois,South,Office Supplies,Binders,685.04,6,0.2,124.26
CA-2018-797385,3/27/2018,3/31/2018,Standard Class,ID-56665,Corporate,United States,New York,California,South,Technology,Accessories,727.97,3,0,102.47
CA-2018-833232,5/24/2017,5/27/2017,Same Day,ID-91048,Home Office,United States,Houston,Illinois,South,Technology,Phones,13.1,6,0,2.01
CA-2016-946785,10/28/2017,11/3/2017,Same Day,ID-40612,Home Office,United States,Houston,Florida,West,Office Supplies,Accessories,939.69,8,0,182.03
CA-2018-736667,2/3/2017,2/9/2017,Second Class,ID-78164,Home Office,United States,Phoenix,California,East,Office Supplies,Chairs,308.33,9,0.3,-7.07
CA-2019-221297,9/14/2018,9/20/2018,Second Class,ID-41897,Consumer,United States,Los Angeles,California,West,Office Supplies,Chairs,168.63,6,0.3,24.38
CA-2017-854109,6/11/2017,6/17/2017,Same Day,ID-97897,Consumer,United States,Los Angeles,Illinois,South,Furniture,Binders,873.22,10,0,137.61
CA-2019-852293,2/20/2018,2/26/2018,Same Day,ID-40587,Consumer,United States,Chicago,California,Central,Furniture,Chairs,98.25,10,0.1,17.49
CA-2016-700665,1/23/2018,1/25/2018,First Class,ID-59832,Home Office,United States,New York,New York,West,Technology,Tables,197.96,7,0.3,3.86
CA-2018-936258,10/23/2019,10/30/2019,Second Class,ID-78124,Home Office,United States,Phoenix,Illinois,East,Furniture,Accessories,19.1,8,0.2,-0.64
CA-2018-977885,3/24/2017,3/28/2017,Same Day,ID-29323,Home Office,United States,Chicago,Texas,West,Technology,Binders,315.8,2,0.2,75.47
CA-2019-761732,3/17/2017,3/21/2017,First Class,ID-59375,Consumer,United States,Chicago,Texas,East,Technology,Phones,703.4,1,0.1,153.65
CA-2019-413630,9/12/2019,9/19/2019,Second Class,ID-12826,Home Office,United States,Houston,New York,South,Technology,Accessories,990.41,7,0.3,-49.41
CA-2018-396080,11/27/2019,11/29/2019,Same Day,ID-22755,Consumer,United States,Chicago,Illinois,West,Technology,Binders,462.96,3,0.1,31.98
CA-2019-405221,10/23/2016,10/25/2016,Second Class,ID-35644,Home Office,United States,New York,New York,West,Technology,Phones,382.79,7,0.1,93.15
CA-2016-472856,8/28/2018,8/30/2018,Standard Class,ID-25380,Home Office,United States,Chicago,Illinois,South,Furniture,Accessories,252.55,2,0.1,13.33
CA-2018-821403,5/5/2019,5/7/2019,Same Day,ID-97914,Home Office,United States,New York,Florida,South,Office Supplies,Accessories,373.65,2,0,-25.01
CA-2019-772566,10/1/2019,10/6/2019,Second Class,ID-13018,Home Office,United States,Phoenix,Illinois,South,Office Supplies,Chairs,796.4,3,0.3,52.22
CA-2019-412856,3/16/2019,3/18/2019,Standard Class,ID-52628,Consumer,United States,Phoenix,Texas,South,Technology,Chairs,399.86,9,0.3,-20.83
CA-2016-890110,2/28/2017,3/6/2017,Standard Class,ID-33680,Home Office,United States,Los Angeles,California,South,Office Supplies,Chairs,48.75,10,0.1,7.07
CA-2016-689820,6/9/2017,6/16/2017,Standard Class,ID-21090,Consumer,United States,Phoenix,New York,Central,Technology,Phones,428.82,1,0.1,7.81
CA-2018-791176,12/29/2018,1/2/2019,Second Class,ID-85637,Corporate,United States,Chicago,Illinois,Central,Technology,Tables,515.48,2,0,-2.66
CA-2017-248548,9/5/2017,9/12/2017,Second Class,ID-27590,Home Office,United States,Phoenix,Texas,Central,Office Supplies,Phones,731.81,7,0,87.77
CA-2018-500327,8/23/2019,8/25/2019,Same Day,ID-69777,Consumer,United States,Chicago,Florida,East,Technology,Phones,79.85,5,0.1,13.35
CA-2017-540073,11/10/2016,11/13/2016,Same Day,ID-59668,Consumer,United States,Phoenix,Texas,West,Office Supplies,Chairs,536.16,9,0.3,-27.63
CA-2016-480443,11/14/2017,11/21/2017,First Class,ID-29179,Consumer,United States,Chicago,California,West,Office Supplies,Phones,384.85,2,0,-11.43
CA-2018-717429,9/29/2018,9/30/2018,First Class,ID-84993,Corporate,United States,Phoenix,New York,West,Furniture,Phones,324.82,7,0.1,11.13
CA-2019-600025,4/28/2019,4/30/2019,First Class,ID-11244,Home Office,United States,Phoenix,Texas,East,Furniture,Accessories,571.89,5,0,152.91
CA-2018-841870,5/25/2017,5/31/2017,Same Day,ID-70003,Consumer,United States,Houston,New York,South,Technology,Binders,283.06,7,0.1,5.62
CA-2016-420509,4/12/2018,4/19/2018,First Class,ID-21814,Home Office,United States,New York,California,East,Furniture,Phones,579.56,2,0.2,56.41
CA-2019-947613,1/22/2016,1/26/2016,Second Class,ID-72869,Corporate,United States,Phoenix,Illinois,West,Office Supplies,Chairs,620.12,1,0.3,78.59
CA-2018-356089,9/16/2019,9/23/2019,Standard Class,ID-89609,Corporate,United States,Los Angeles,Illinois,East,Furniture,Chairs,373.38,3,0.2,83.93
CA-2019-619577,2/15/2018,2/17/2018,First Class,ID-24841,Corporate,United States,Los Angeles,Illinois,West,Office Supplies,Binders,488.29,5,0.1,-43.55
CA-2019-328026,9/16/2017,9/22/2017,Standard Class,ID-70693,Home Office,United States,Houston,California,Central,Furniture,Tables,465.75,5,0.2,-21.29
CA-2018-857526,1/16/2017,1/20/2017,First Class,ID-11161,Consumer,United States,Houston,Florida,East,Furniture,Tables,519.18,3,0.3,-18.34
CA-2019-107246,11/14/2016,11/21/2016,First Class,ID-39634,Corporate,United States,Houston,New York,Central,Office Supplies,Accessories,893.27,9,0.2,-40.39
CA-2019-788159,6/18/2018,6/20/2018,Second Class,ID-56365,Home Office,United States,Houston,California,Central,Technology,Phones,119.56,5,0,-5.56
CA-2019-880060,11/9/2017,11/10/2017,Second Class,ID-97320,Consumer,United States,Houston,New York,West,Office Supplies,Accessories,554.62,3,0.2,88.93
CA-2019-626236,3/7/2018,3/9/2018,Standard Class,ID-24139,Consumer,United States,Los Angeles,Texas,Central,Technology,Chairs,769.71,4,0,131.87
CA-2018-550536,5/7/2019,5/13/2019,Standard Class,ID-66928,Corporate,United States,Chicago,New York,South,Furniture,Accessories,255.27,3,0.1,-0.05
CA-2016-376331,12/6/2019,12/8/2019,Same Day,ID-36006,Corporate,United States,New York,Illinois,East,Furniture,Tables,632.62,3,0.1,-29.5
CA-2019-140230,7/14/2017,7/16/2017,Second Class,ID-65876,Consumer,United States,Phoenix,Texas,West,Furniture,Accessories,413.22,5,0.1,-4.2
CA-2019-602472,5/5/2016,5/10/2016,Same Day,ID-94393,Consumer,United States,Chicago,California,Central,Office Supplies,Binders,943.57,7,0.1,23.72
CA-2016-290580,3/24/2016,3/25/2016,Standard Class,ID-96563,Home Office,United States,Chicago,Texas,Central,Office Supplies,Binders,909.4,2,0.3,-16.59
CA-2019-481242,11/15/2017,11/18/2017,Standard Class,ID-22699,Home Office,United States,New York,Illinois,East,Office Supplies,Binders,743.88,6,0.2,-2.8
CA-2018-320235,4/11/2019,4/15/2019,Standard Class,ID-23941,Consumer,United States,Phoenix,California,West,Technology,Phones,201,8,0,-14.08
CA-2018-416120,8/29/2018,9/5/2018,Second Class,ID-79934,Home Office,United States,Los Angeles,California,East,Furniture,Accessories,554.99,5,0.2,114.53
CA-2019-760460,8/28/2016,9/1/2016,Standard Class,ID-73284,Corporate,United States,Phoenix,Illinois,West,Furniture,Tables,281.41,3,0.2,-18.42
CA-2016-932978,11/21/2019,11/23/2019,Same Day,ID-74884,Home Office,United States,Phoenix,Illinois,West,Furniture,Accessories,753.22,7,0.3,31.81
CA-2018-316976,1/11/2017,1/12/2017,Second Class,ID-84959,Consumer,United States,Phoenix,California,South,Technology,Tables,266.25,4,0.2,39.04
CA-2016-279420,4/3/2017,4/4/2017,Second Class,ID-48252,Consumer,United States,Los Angeles,New York,East,Office Supplies,Chairs,645.99,4,0.1,66.18
CA-2016-780154,12/12/2017,12/18/2017,First Class,ID-52540,Consumer,United States,Phoenix,New York,East,Office Supplies,Tables,301.95,1,0,69.32
CA-2017-865960,7/26/2017,7/28/2017,First Class,ID-12049,Home Office,United States,Phoenix,California,South,Technology,Binders,871.33,10,0.1,177.81
CA-2017-440014,7/4/2017,7/6/2017,Same Day,ID-30400,Corporate,United States,Los Angeles,Florida,Central,Furniture,Accessories,102.75,3,0.3,-1.87
CA-2017-298033,3/12/2019,3/16/2019,Second Class,ID-94877,Corporate,United States,New York,New York,East,Furniture,Accessories,690.49,4,0,-29.41
CA-2019-357167,7/20/2018,7/26/2018,Same Day,ID-23137,Home Office,United States,Phoenix,Texas,West,Technology,Chairs,384.1,1,0,88.58
CA-2016-238599,5/23/2017,5/30/2017,Standard Class,ID-45082,Consumer,United States,Phoenix,California,West,Furniture,Tables,738.77,6,0,-14.09
CA-2019-896573,2/26/2019,3/2/2019,Second Class,ID-50289,Corporate,United States,Houston,Texas,East,Furniture,Tables,695.12,9,0,-63.62
CA-2016-207809,1/20/2019,1/23/2019,Standard Class,ID-77048,Corporate,United States,Los Angeles,California,East,Furniture,Phones,432.86,3,0.2,56.15
CA-2017-817663,2/26/2018,3/4/2018,Standard Class,ID-74463,Consumer,United States,New York,Texas,West,Office Supplies,Binders,85.53,6,0,3.78
CA-2016-145452,5/23/2019,5/25/2019,Second Class,ID-66181,Home Office,United States,Chicago,Illinois,East,Technology,Accessories,158.72,5,0.2,5
CA-2016-384261,10/19/2018,10/25/2018,First Class,ID-44786,Home Office,United States,New York,California,East,Technology,Phones,327.05,7,0.3,43.16
CA-2019-954222,5/17/2016,5/18/2016,Same Day,ID-46500,Consumer,United States,New York,New York,East,Furniture,Accessories,359.08,8,0.3,23.25
CA-2019-730973,7/27/2019,7/30/2019,Second Class,ID-95715,Consumer,United States,Houston,Florida,South,Technology,Tables,497.68,9,0.1,24.12
CA-2019-652542,3/29/2019,4/5/2019,Second Class,ID-21436,Consumer,United States,Chicago,California,East,Furniture,Binders,562.79,3,0,-42.87
CA-2018-478387,10/12/2016,10/15/2016,Same Day,ID-28892,Home Office,United States,Houston,Texas,East,Furniture,Chairs,749.53,2,0.1,34.39
CA-2016-829937,5/19/2018,5/22/2018,Standard Class,ID-23894,Home Office,United States,Phoenix,California,South,Technology,Phones,39.88,6,0.1,-2.46
CA-2016-113083,3/11/2019,3/18/2019,Same Day,ID-29623,Consumer,United States,Houston,Texas,Central,Office Supplies,Accessories,725.33,8,0,10.67
CA-2017-162915,8/8/2019,8/9/2019,Second Class,ID-75967,Consumer,United States,New York,Florida,South,Technology,Accessories,558.61,5,0.2,82.11
CA-2019-264417,7/10/2017,7/11/2017,Same Day,ID-26401,Home Office,United States,Los Angeles,Florida,West,Furniture,Accessories,191.86,9,0,43.48
CA-2019-600607,10/3/2017,10/9/2017,Same Day,ID-59868,Consumer,United States,New York,New York,South,Furniture,Binders,117.32,2,0.2,13.26
CA-2018-129411,5/5/2017,5/8/2017,Second Class,ID-80984,Consumer,United States,New York,Texas,West,Office Supplies,Phones,556.17,1,0.1,3.84
CA-2016-691123,9/17/2018,9/18/2018,Standard Class,ID-51232,Consumer,United States,Chicago,California,Central,Office Supplies,Accessories,505.21,6,0.3,67.29
CA-2017-836789,10/13/2019,10/14/2019,First Class,ID-63383,Home Office,United States,Phoenix,California,East,Furniture,Tables,798.11,8,0,12.81
CA-2017-815520,8/6/2018,8/7/2018,Standard Class,ID-40352,Consumer,United States,Los Angeles,Texas,Central,Office Supplies,Phones,345.63,6,0.3,-20.32
CA-2019-350725,3/3/2017,3/8/2017,Standard Class,ID-29975,Home Office,United States,Houston,California,West,Furniture,Binders,551.66,2,0.3,-24.08
CA-2018-277961,8/28/2017,8/30/2017,Standard Class,ID-46715,Home Office,United States,Chicago,New York,West,Furniture,Phones,713.55,8,0.2,168.09
CA-2018-900216,6/24/2018,6/30/2018,Second Class,ID-26248,Home Office,United States,Houston,California,Central,Office Supplies,Accessories,414.94,10,0.1,28.51
CA-2018-491835,6/19/2016,6/25/2016,Same Day,ID-76314,Corporate,United States,Chicago,California,West,Technology,Phones,702.75,9,0,-26.83
CA-2016-404779,2/8/2018,2/10/2018,Same Day,ID-19565,Consumer,United States,Houston,Florida,West,Office Supplies,Accessories,473.8,9,0.3,-18.69
CA-2017-867324,8/9/2016,8/13/2016,Same Day,ID-36145,Corporate,United States,Chicago,California,Central,Office Supplies,Tables,491.43,8,0,5.58
CA-2016-671559,11/14/2016,11/18/2016,Second Class,ID-93914,Consumer,United States,Chicago,Illinois,West,Technology,Accessories,71.78,6,0.3,14.64
CA-2017-156704,3/9/2017,3/16/2017,Standard Class,ID-99610,Corporate,United States,Chicago,New York,East,Furniture,Phones,78.57,7,0,1.52
CA-2019-540110,12/10/2018,12/12/2018,First Class,ID-34127,Consumer,United States,New York,Florida,Central,Office Supplies,Phones,206.62,7,0.3,13.05
CA-2017-830532,6/13/2018,6/16/2018,Same Day,ID-11301,Home Office,United States,Phoenix,Texas,West,Technology,Tables,620.35,6,0.2,-46.81
CA-2019-254650,10/19/2018,10/26/2018,First Class,ID-24890,Home Office,United States,Houston,New York,West,Office Supplies,Phones,637.95,10,0,-54.48
CA-2017-540586,11/27/2019,12/2/2019,Second Class,ID-88766,Corporate,United States,Los Angeles,New York,East,Furniture,Tables,955.55,6,0.2,-71.49
CA-2018-626474,9/12/2016,9/18/2016,Same Day,ID-95054,Corporate,United States,Houston,Florida,Central,Office Supplies,Tables,431.59,6,0,116.76
CA-2019-549192,2/3/2018,2/5/2018,Second Class,ID-81141,Corporate,United States,Houston,New York,South,Technology,Binders,705.07,2,0,156.79
CA-2016-193992,8/23/2019,8/24/2019,Same Day,ID-23588,Corporate,United States,Phoenix,Illinois,West,Technology,Accessories,508.33,1,0.2,97.88
CA-2017-333705,7/20/2018,7/25/2018,Same Day,ID-25007,Consumer,United States,Houston,California,Central,Office Supplies,Accessories,908.91,7,0,250.72
CA-2017-632216,8/3/2017,8/6/2017,First Class,ID-50291,Corporate,United States,Los Angeles,California,South,Furniture,Chairs,35.98,6,0.2,0.98
CA-2019-353578,2/12/2019,2/16/2019,Second Class,ID-90775,Home Office,United States,Houston,California,South,Furniture,Accessories,977.58,3,0.3,179.06
CA-2017-558648,4/18/2017,4/19/2017,Second Class,ID-76093,Consumer,United States,Phoenix,Florida,Central,Technology,Phones,949.21,4,0,-59.51
CA-2019-112098,7/11/2019,7/18/2019,Second Class,ID-13646,Home Office,United States,Phoenix,California,South,Furniture,Phones,983.58,6,0.1,-3.64
CA-2017-411345,1/31/2017,2/5/2017,Second Class,ID-59559,Corporate,United States,New York,New York,West,Furniture,Chairs,642,10,0,-35.71
CA-2016-212278,10/17/2016,10/20/2016,First Class,ID-33675,Consumer,United States,New York,Florida,Central,Furniture,Accessories,109.67,1,0.3,-5.42
CA-2016-320511,11/8/2019,11/12/2019,Same Day,ID-51102,Home Office,United States,Houston,Texas,East,Office Supplies,Chairs,904.6,10,0,-48.05
CA-2018-463629,9/18/2018,9/23/2018,Standard Class,ID-30760,Home Office,United States,Chicago,California,East,Technology,Chairs,540.59,9,0.1,-6.56
CA-2018-220364,3/20/2017,3/21/2017,First Class,ID-28161,Consumer,United States,New York,Texas,Central,Office Supplies,Accessories,207.25,2,0.2,30.38
CA-2018-589730,10/12/2018,10/16/2018,Same Day,ID-35304,Corporate,United States,Los Angeles,Texas,Central,Office Supplies,Chairs,587.81,10,0.2,-15.87
CA-2017-857135,9/26/2018,9/30/2018,Same Day,ID-65540,Home Office,United States,Chicago,New York,West,Technology,Accessories,435.02,10,0.2,17.26
CA-2016-571233,12/8/2016,12/9/2016,First Class,ID-86922,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Chairs,123.5,6,0.3,18.7
CA-2018-357234,5/28/2016,5/30/2016,First Class,ID-58754,Consumer,United States,Chicago,California,West,Office Supplies,Chairs,719.63,4,0.3,63.97
CA-2018-343949,2/24/2019,2/25/2019,Same Day,ID-47173,Home Office,United States,Los Angeles,Illinois,East,Furniture,Tables,285.27,10,0,36.97
CA-2019-815267,6/10/2018,6/13/2018,First Class,ID-35971,Consumer,United States,New York,Florida,South,Furniture,Binders,427.02,2,0.3,-9.43
CA-2018-719887,2/23/2018,2/25/2018,Standard Class,ID-47360,Consumer,United States,Phoenix,California,South,Office Supplies,Phones,843.23,7,0,217.83
CA-2016-453778,8/13/2019,8/14/2019,Standard Class,ID-71589,Consumer,United States,Houston,New York,Central,Office Supplies,Binders,406.34,9,0.2,31.7
CA-2016-512433,9/3/2017,9/9/2017,Same Day,ID-74662,Home Office,United States,New York,New York,West,Furniture,Phones,57.36,1,0.1,-2.99
CA-2018-820999,6/11/2018,6/13/2018,Second Class,ID-21536,Consumer,United States,Chicago,Illinois,West,Technology,Chairs,267.09,1,0,-21.58
CA-2018-178687,6/24/2017,6/27/2017,Same Day,ID-45377,Home Office,United States,Los Angeles,Texas,South,Furniture,Phones,326.14,3,0.3,35.33
CA-2016-647108,12/16/2018,12/18/2018,Same Day,ID-96673,Corporate,United States,Chicago,New York,South,Furniture,Chairs,271.17,5,0,11.17
CA-2017-791515,8/18/2019,8/24/2019,Second Class,ID-20225,Consumer,United States,Houston,California,East,Furniture,Phones,473.47,7,0.1,40.51
CA-2018-318797,4/24/2019,5/1/2019,First Class,ID-50871,Home Office,United States,Houston,Texas,West,Furniture,Phones,917.53,7,0.3,158.73
CA-2017-917911,3/30/2018,4/1/2018,Standard Class,ID-46416,Corporate,United States,Los Angeles,New York,West,Furniture,Accessories,877.43,2,0.1,-73.73
CA-2019-296114,6/30/2017,7/1/2017,Same Day,ID-96754,Home Office,United States,Houston,New York,Central,Furniture,Tables,93.23,7,0.1,-3.34
